building_index,grid_id,grid_col,grid_row,x_m,y_m,A_z,zone_type
8816,4_55,4,55,761712.1243068795,2457359.3955255337,62500.0,dense_urban
8817,4_55,4,55,761714.4071595849,2457360.839421302,62500.0,dense_urban
8818,4_55,4,55,761724.5502498923,2457354.5145277884,62500.0,dense_urban
8819,4_55,4,55,761727.1103220712,2457348.2886889456,62500.0,dense_urban
8820,4_55,4,55,761727.1708403043,2457373.023425174,62500.0,dense_urban
8821,4_55,4,55,761732.8563957853,2457376.954615561,62500.0,dense_urban
8822,4_55,4,55,761737.0928707018,2457375.5442325864,62500.0,dense_urban
8823,4_55,4,55,761744.9327578531,2457380.311686987,62500.0,dense_urban
8824,4_55,4,55,761769.7348313854,2457361.453135719,62500.0,dense_urban
8825,4_55,4,55,761774.3172957983,2457362.1556453505,62500.0,dense_urban
8826,4_55,4,55,761767.355694107,2457386.431204307,62500.0,dense_urban
8827,4_55,4,55,761771.4347519554,2457388.3187286197,62500.0,dense_urban
8828,4_55,4,55,761781.212632114,2457370.5381285595,62500.0,dense_urban
8829,4_55,4,55,761788.5595208667,2457370.5012135142,62500.0,dense_urban
8830,4_55,4,55,761784.2894964564,2457393.6668158295,62500.0,dense_urban
8831,4_55,4,55,761791.8892048746,2457393.2653335994,62500.0,dense_urban
8832,4_55,4,55,761795.8306497281,2457373.376827004,62500.0,dense_urban
8833,4_55,4,55,761823.5246250652,2457380.0582179376,62500.0,dense_urban
8834,4_55,4,55,761833.0510167751,2457374.910682663,62500.0,dense_urban
8835,4_49,4,49,761859.715825985,2456044.6891956837,62500.0,normal_urban
8836,2_50,2,50,761276.7236420378,2456143.0245655347,62500.0,dense_urban
8837,2_50,2,50,761282.4475034877,2456139.04058251,62500.0,dense_urban
8838,2_50,2,50,761280.041062124,2456152.615123145,62500.0,dense_urban
8839,2_50,2,50,761288.025628612,2456176.4324425794,62500.0,dense_urban
8840,2_50,2,50,761286.3667460398,2456173.100290211,62500.0,dense_urban
8841,2_50,2,50,761281.863564542,2456156.1902819234,62500.0,dense_urban
8842,2_50,2,50,761283.306383384,2456160.1091299574,62500.0,dense_urban
8843,2_50,2,50,761284.5960720943,2456164.2417625883,62500.0,dense_urban
8844,2_50,2,50,761286.2799312258,2456168.4998263167,62500.0,dense_urban
8845,2_50,2,50,761325.4185890493,2456264.504696193,62500.0,dense_urban
8846,2_50,2,50,761326.5316389411,2456259.2463732953,62500.0,dense_urban
8847,7_54,7,54,762604.8150338234,2457279.8359431047,62500.0,dense_urban
8848,7_54,7,54,762614.2558196404,2457270.92680151,62500.0,dense_urban
8849,7_54,7,54,762624.3091806,2457259.8227757215,62500.0,dense_urban
8850,7_54,7,54,762634.8385273531,2457248.095033124,62500.0,dense_urban
8851,7_55,7,55,762636.747312628,2457305.9418818653,62500.0,dense_urban
8852,7_54,7,54,762595.8682970625,2457267.1441377793,62500.0,dense_urban
8853,7_54,7,54,762606.970123248,2457254.5015738737,62500.0,dense_urban
8854,7_54,7,54,762617.3565162992,2457243.511306497,62500.0,dense_urban
8855,7_54,7,54,762627.9633428521,2457231.9437454552,62500.0,dense_urban
8856,7_54,7,54,762580.1220517185,2457253.7376214457,62500.0,dense_urban
8857,7_54,7,54,762592.0701885083,2457240.6878717984,62500.0,dense_urban
8858,7_54,7,54,762606.870653178,2457224.802979152,62500.0,dense_urban
8859,7_54,7,54,762617.745165378,2457212.801177319,62500.0,dense_urban
8860,7_56,7,56,762650.8873834378,2457788.5436133766,62500.0,dense_urban
8861,8_56,8,56,762885.5189996813,2457655.867776656,62500.0,dense_urban
8862,8_56,8,56,762890.6887966305,2457662.8107474977,62500.0,dense_urban
8863,8_56,8,56,762894.0247412366,2457668.177834196,62500.0,dense_urban
8864,8_56,8,56,762897.3491912597,2457673.154745079,62500.0,dense_urban
8865,8_56,8,56,762849.603496214,2457696.574102653,62500.0,dense_urban
8866,8_56,8,56,762856.8669202217,2457699.188880773,62500.0,dense_urban
8867,8_56,8,56,762851.3107823698,2457743.776605532,62500.0,dense_urban
8868,8_56,8,56,762841.0321074739,2457710.524295514,62500.0,dense_urban
8869,8_56,8,56,762856.1795183547,2457685.0862028603,62500.0,dense_urban
8870,8_56,8,56,762861.2343901611,2457672.164283736,62500.0,dense_urban
8871,14_38,14,38,764417.3192680331,2453061.1747530364,62500.0,open_area
8872,15_37,15,37,764606.1809072777,2452982.423734567,62500.0,open_area
8873,15_37,15,37,764640.7675055771,2452983.4821386915,62500.0,open_area
8874,16_37,16,37,764686.6886855083,2452972.1047662785,62500.0,normal_urban
8875,16_37,16,37,764776.0683721628,2452907.900569189,62500.0,normal_urban
8876,16_37,16,37,764801.3866830053,2452879.554097878,62500.0,normal_urban
8877,6_52,6,52,762272.512893641,2456556.569171225,62500.0,dense_urban
8878,6_52,6,52,762266.7077607488,2456553.4658571575,62500.0,dense_urban
8879,6_51,6,51,762256.0457429423,2456547.6864591534,62500.0,dense_urban
8880,16_15,16,15,764822.060920286,2447523.367198479,62500.0,dense_urban
8881,16_15,16,15,764831.1924361833,2447522.730992794,62500.0,dense_urban
8882,16_15,16,15,764840.63670399,2447521.41675833,62500.0,dense_urban
8883,16_15,16,15,764851.0056176819,2447521.725849396,62500.0,dense_urban
8884,16_16,16,16,764701.7324089765,2447588.8933746247,62500.0,dense_urban
8885,16_16,16,16,764692.8473957878,2447591.5984156798,62500.0,dense_urban
8886,15_16,15,16,764682.5624084861,2447594.377385539,62500.0,dense_urban
8887,15_16,15,16,764672.7364398667,2447595.804090519,62500.0,dense_urban
8888,15_16,15,16,764661.8508162951,2447595.0944792572,62500.0,dense_urban
8889,15_16,15,16,764652.9594775061,2447593.720765114,62500.0,dense_urban
8890,15_16,15,16,764643.8107196486,2447592.261513783,62500.0,dense_urban
8891,15_16,15,16,764634.8989479077,2447590.687480049,62500.0,dense_urban
8892,15_16,15,16,764626.0103992891,2447589.052463318,62500.0,dense_urban
8893,15_16,15,16,764616.9110203744,2447587.483537108,62500.0,dense_urban
8894,15_16,15,16,764607.2238411147,2447585.2347450736,62500.0,dense_urban
8895,15_16,15,16,764598.135340211,2447583.6301241056,62500.0,dense_urban
8896,15_16,15,16,764590.1976816012,2447580.218103352,62500.0,dense_urban
8897,15_16,15,16,764581.4548690945,2447578.465694947,62500.0,dense_urban
8898,15_16,15,16,764571.8645168432,2447576.480131869,62500.0,dense_urban
8899,15_16,15,16,764562.3608155999,2447573.948813998,62500.0,dense_urban
8900,15_16,15,16,764552.5676009317,2447569.7915012897,62500.0,dense_urban
8901,15_16,15,16,764544.1081704156,2447565.838905273,62500.0,dense_urban
8902,15_16,15,16,764534.8944720221,2447564.265346617,62500.0,dense_urban
8903,15_16,15,16,764526.7971652697,2447560.36377352,62500.0,dense_urban
8904,15_16,15,16,764518.2172479632,2447556.20611477,62500.0,dense_urban
8905,15_16,15,16,764510.0765657541,2447551.6996573033,62500.0,dense_urban
8906,15_15,15,15,764502.0857358002,2447547.541053247,62500.0,dense_urban
8907,15_15,15,15,764495.0184729334,2447540.9973756946,62500.0,dense_urban
8908,15_15,15,15,764486.6411365315,2447537.174160967,62500.0,dense_urban
8909,15_15,15,15,764522.7989871383,2447514.240191862,62500.0,dense_urban
8910,15_15,15,15,764530.8007248017,2447518.367677977,62500.0,dense_urban
8911,15_15,15,15,764538.7099813847,2447522.1418887163,62500.0,dense_urban
8912,15_15,15,15,764545.8304497446,2447529.1973027103,62500.0,dense_urban
8913,15_15,15,15,764553.2285131399,2447534.1564524835,62500.0,dense_urban
8914,15_15,15,15,764565.1239206581,2447538.54886683,62500.0,dense_urban
8915,15_15,15,15,764574.0033752975,2447541.5595609406,62500.0,dense_urban
8916,15_15,15,15,764582.9687204869,2447543.0721847075,62500.0,dense_urban
8917,15_15,15,15,764592.3232734666,2447544.6550112045,62500.0,dense_urban
8918,15_15,15,15,764601.6319997925,2447546.427319391,62500.0,dense_urban
8919,15_16,15,16,764629.3760293592,2447553.4855922936,62500.0,dense_urban
8920,15_16,15,16,764638.5235768233,2447554.8275444224,62500.0,dense_urban
8921,15_16,15,16,764647.7771316306,2447556.025009241,62500.0,dense_urban
8922,15_16,15,16,764657.5372632451,2447557.1869244482,62500.0,dense_urban
8923,15_16,15,16,764668.8050302371,2447556.645699216,62500.0,dense_urban
8924,15_16,15,16,764678.545947871,2447554.1332945065,62500.0,dense_urban
8925,16_15,16,15,764688.1984218383,2447549.3158427216,62500.0,dense_urban
8926,18_28,18,28,765375.8938245435,2450668.950665412,62500.0,normal_urban
8927,1_49,1,49,761171.3018184514,2455989.1477418295,62500.0,dense_urban
8928,1_49,1,49,761167.9051618824,2455986.2352878437,62500.0,dense_urban
8929,1_49,1,49,761166.2006364693,2455982.1958570145,62500.0,dense_urban
8930,1_49,1,49,761162.4615963998,2455980.221983645,62500.0,dense_urban
8931,1_49,1,49,761169.5650929268,2455972.7146144155,62500.0,dense_urban
8932,1_49,1,49,761171.7258247334,2455968.3998979223,62500.0,dense_urban
8933,1_49,1,49,761173.6018389098,2455964.12153687,62500.0,dense_urban
8934,1_49,1,49,761175.0688992763,2455959.945692544,62500.0,dense_urban
8935,1_49,1,49,761151.4022987109,2455885.203538676,62500.0,dense_urban
8936,1_49,1,49,761162.3614913529,2455887.4967220835,62500.0,dense_urban
8937,1_49,1,49,761173.1957948138,2455889.856124956,62500.0,dense_urban
8938,1_49,1,49,761184.2068537504,2455892.221395746,62500.0,dense_urban
8939,5_52,5,52,762043.1996680687,2456564.1956015024,62500.0,dense_urban
8940,5_52,5,52,762040.592504151,2456557.1983568687,62500.0,dense_urban
8941,5_54,5,54,761968.2905395449,2457136.017520421,62500.0,dense_urban
8942,5_54,5,54,761956.9090745464,2457136.0283114784,62500.0,dense_urban
8943,5_54,5,54,761952.0134370779,2457147.153497789,62500.0,dense_urban
8944,4_54,4,54,761931.1104895967,2457179.711403292,62500.0,dense_urban
8945,4_54,4,54,761920.1723986113,2457168.027860494,62500.0,dense_urban
8946,4_54,4,54,761919.0110290769,2457171.6278501307,62500.0,dense_urban
8947,4_54,4,54,761917.5667973491,2457175.511920578,62500.0,dense_urban
8948,4_54,4,54,761916.1756950843,2457179.076979755,62500.0,dense_urban
8949,4_54,4,54,761926.2526610228,2457191.9631573604,62500.0,dense_urban
8950,4_54,4,54,761928.1615406995,2457183.213191406,62500.0,dense_urban
8951,4_54,4,54,761924.8217262311,2457186.5136837605,62500.0,dense_urban
8952,4_54,4,54,761913.0899388848,2457187.9919361765,62500.0,dense_urban
8953,4_54,4,54,761910.3791256215,2457197.5941225155,62500.0,dense_urban
8954,4_54,4,54,761907.7785609106,2457207.8977912897,62500.0,dense_urban
8955,4_54,4,54,761906.0308926912,2457215.5577305336,62500.0,dense_urban
8956,4_54,4,54,761917.6921273842,2457222.9015909526,62500.0,dense_urban
8957,4_54,4,54,761904.5921949592,2457222.148651883,62500.0,dense_urban
8958,4_54,4,54,761915.3784731,2457228.1452300465,62500.0,dense_urban
8959,4_54,4,54,761914.5946902364,2457230.7441898417,62500.0,dense_urban
8960,4_54,4,54,761913.4462979899,2457233.2251684424,62500.0,dense_urban
8961,4_54,4,54,761902.9982320771,2457229.033396093,62500.0,dense_urban
8962,4_54,4,54,761901.0172452977,2457237.4173955075,62500.0,dense_urban
8963,4_54,4,54,761898.7848958448,2457247.3279278083,62500.0,dense_urban
8964,4_54,4,54,761905.900822634,2457257.77104,62500.0,dense_urban
8965,4_54,4,54,761897.4166525386,2457254.2645171373,62500.0,dense_urban
8966,4_54,4,54,761904.6163740166,2457266.5806544973,62500.0,dense_urban
8967,4_54,4,54,761896.7121657482,2457257.8151996685,62500.0,dense_urban
8968,4_54,4,54,761904.0517580297,2457272.3156732754,62500.0,dense_urban
8969,4_54,4,54,761903.3841327019,2457275.3310923637,62500.0,dense_urban
8970,4_54,4,54,761896.2047183901,2457261.423286291,62500.0,dense_urban
8971,4_54,4,54,761895.8077914392,2457264.651633494,62500.0,dense_urban
8972,4_54,4,54,761895.2702009878,2457268.4169874466,62500.0,dense_urban
8973,4_54,4,54,761894.5790289824,2457272.9025043477,62500.0,dense_urban
8974,4_54,4,54,761893.8444293449,2457277.175661987,62500.0,dense_urban
8975,4_54,4,54,761893.0177206973,2457282.429327349,62500.0,dense_urban
8976,4_54,4,54,761892.2837342636,2457288.024789369,62500.0,dense_urban
8977,4_55,4,55,761920.771959833,2457333.841185601,62500.0,dense_urban
8978,4_54,4,54,761712.91342294,2457217.165329321,62500.0,dense_urban
8979,4_54,4,54,761710.6909086928,2457191.402629872,62500.0,dense_urban
8980,4_54,4,54,761711.6201007356,2457187.1163936895,62500.0,dense_urban
8981,4_54,4,54,761714.0573956276,2457180.5604945864,62500.0,dense_urban
8982,4_54,4,54,761714.6610778108,2457177.490158137,62500.0,dense_urban
8983,6_52,6,52,762234.6638339274,2456668.783000085,62500.0,dense_urban
8984,6_52,6,52,762239.6583141834,2456670.0992999747,62500.0,dense_urban
8985,6_52,6,52,762277.7726047,2456669.0182887884,62500.0,dense_urban
8986,6_52,6,52,762303.504275115,2456676.8460290474,62500.0,dense_urban
8987,6_52,6,52,762316.8504764199,2456701.0517286,62500.0,dense_urban
8988,6_52,6,52,762330.6732456009,2456693.4691393343,62500.0,dense_urban
8989,6_52,6,52,762341.407324168,2456687.4010149883,62500.0,dense_urban
8990,6_52,6,52,762302.9288796536,2456632.0293226913,62500.0,dense_urban
8991,6_52,6,52,762323.2972174863,2456647.3895328906,62500.0,dense_urban
8992,6_52,6,52,762316.299167481,2456650.269545439,62500.0,dense_urban
8993,6_52,6,52,762307.0734112436,2456655.02003808,62500.0,dense_urban
8994,6_52,6,52,762295.3368440912,2456658.2686915565,62500.0,dense_urban
8995,6_52,6,52,762286.6609403569,2456663.937833445,62500.0,dense_urban
8996,3_53,3,53,761670.5301261999,2456951.1868543993,62500.0,dense_urban
8997,3_49,3,49,761534.6777270421,2456007.2016662634,62500.0,dense_urban
8998,3_49,3,49,761536.7762972837,2455999.162035197,62500.0,dense_urban
8999,3_49,3,49,761501.4510915796,2455975.2829089444,62500.0,dense_urban
9000,3_49,3,49,761516.827881192,2455982.899176534,62500.0,dense_urban
9001,3_49,3,49,761537.49050832,2455992.6169252447,62500.0,dense_urban
9002,3_49,3,49,761507.0409748551,2455918.1107361703,62500.0,dense_urban
9003,3_49,3,49,761523.2993104811,2455919.9803901394,62500.0,dense_urban
9004,3_49,3,49,761538.7104130235,2455923.937743616,62500.0,dense_urban
9005,3_49,3,49,761534.703377837,2455935.872391292,62500.0,dense_urban
9006,3_49,3,49,761516.7076989451,2455929.4107717196,62500.0,dense_urban
9007,1_47,1,47,761077.7943335738,2455489.6367006497,62500.0,dense_urban
9008,1_47,1,47,761083.7729866365,2455478.812906481,62500.0,dense_urban
9009,1_47,1,47,761094.9512890562,2455487.2522234404,62500.0,dense_urban
9010,1_47,1,47,761094.8790355459,2455482.9581184923,62500.0,dense_urban
9011,1_47,1,47,761094.618000715,2455478.3455318063,62500.0,dense_urban
9012,3_51,3,51,761553.4323508356,2456306.6172078135,62500.0,dense_urban
9013,3_51,3,51,761536.0450559186,2456311.3006973513,62500.0,dense_urban
9014,3_51,3,51,761538.241420762,2456307.878284884,62500.0,dense_urban
9015,3_51,3,51,761540.4745866461,2456304.394368115,62500.0,dense_urban
9016,4_55,4,55,761872.3462694926,2457364.7984353034,62500.0,dense_urban
9017,4_55,4,55,761871.2541110823,2457371.77507471,62500.0,dense_urban
9018,4_55,4,55,761868.0637237361,2457373.735321749,62500.0,dense_urban
9019,4_55,4,55,761876.9056427053,2457362.26610696,62500.0,dense_urban
9020,4_55,4,55,761888.6045432754,2457379.327602264,62500.0,dense_urban
9021,4_55,4,55,761896.8398395013,2457370.3299919483,62500.0,dense_urban
9022,4_55,4,55,761893.5542204066,2457366.8801146587,62500.0,dense_urban
9023,4_55,4,55,761902.4775742964,2457369.1657283865,62500.0,dense_urban
9024,4_55,4,55,761915.6271118246,2457355.9971760157,62500.0,dense_urban
9025,4_55,4,55,761917.4373306523,2457358.229047586,62500.0,dense_urban
9026,4_55,4,55,761918.1950079601,2457365.6564541264,62500.0,dense_urban
9027,4_55,4,55,761921.908229144,2457374.18503549,62500.0,dense_urban
9028,5_55,5,55,761993.0491834393,2457381.305708082,62500.0,dense_urban
9029,5_55,5,55,762006.4679535906,2457383.6070474396,62500.0,dense_urban
9030,5_55,5,55,762010.2446449334,2457384.4733411567,62500.0,dense_urban
9031,5_55,5,55,762014.118194585,2457385.250737667,62500.0,dense_urban
9032,5_55,5,55,762018.3162350847,2457386.1155654453,62500.0,dense_urban
9033,5_55,5,55,762006.3187072793,2457374.9466799865,62500.0,dense_urban
9034,5_55,5,55,762009.7443371554,2457375.4887930946,62500.0,dense_urban
9035,5_55,5,55,762013.3570152795,2457375.895908785,62500.0,dense_urban
9036,5_55,5,55,762016.8730697868,2457376.6659225253,62500.0,dense_urban
9037,5_55,5,55,762020.183695574,2457377.0074995635,62500.0,dense_urban
9038,5_55,5,55,762015.9420039759,2457367.4455587897,62500.0,dense_urban
9039,5_55,5,55,762020.7692290602,2457367.583897642,62500.0,dense_urban
9040,5_55,5,55,762017.4275386842,2457364.070390929,62500.0,dense_urban
9041,7_54,7,54,762499.5130735527,2457285.4383241963,62500.0,dense_urban
9042,7_55,7,55,762527.2289698313,2457313.403956631,62500.0,dense_urban
9043,7_55,7,55,762537.8349178269,2457325.337212597,62500.0,dense_urban
9044,7_55,7,55,762547.7946418545,2457335.8086538133,62500.0,dense_urban
9045,7_55,7,55,762557.8262131934,2457346.2857464687,62500.0,dense_urban
9046,7_55,7,55,762517.87195027,2457328.2187647,62500.0,dense_urban
9047,7_55,7,55,762527.1577040451,2457339.376434326,62500.0,dense_urban
9048,7_55,7,55,762530.3810029291,2457349.7972797104,62500.0,dense_urban
9049,7_55,7,55,762536.9795990707,2457356.9181410605,62500.0,dense_urban
9050,7_55,7,55,762566.0917987124,2457355.872203243,62500.0,dense_urban
9051,7_55,7,55,762556.8860471855,2457309.53490017,62500.0,dense_urban
9052,7_55,7,55,762569.1231024526,2457322.3966426286,62500.0,dense_urban
9053,7_55,7,55,762578.0736762139,2457333.4542472805,62500.0,dense_urban
9054,7_55,7,55,762587.6095705507,2457341.1617014823,62500.0,dense_urban
9055,8_55,8,55,762719.88088694,2457463.5700490447,62500.0,dense_urban
9056,8_55,8,55,762737.9766055085,2457483.9000059594,62500.0,dense_urban
9057,8_56,8,56,762806.6994233321,2457562.835607295,62500.0,dense_urban
9058,8_56,8,56,762812.4377974757,2457629.690121187,62500.0,dense_urban
9059,8_55,8,55,762835.4208037845,2457550.0543422815,62500.0,dense_urban
9060,19_17,19,17,765475.4643380468,2447842.392931554,62500.0,open_area
9061,5_51,5,51,762153.969675533,2456545.91674674,62500.0,dense_urban
9062,5_52,5,52,762147.1821489404,2456575.6676949454,62500.0,dense_urban
9063,5_52,5,52,762156.623588618,2456570.5180482543,62500.0,dense_urban
9064,6_52,6,52,762189.7253356626,2456559.3406525715,62500.0,dense_urban
9065,6_52,6,52,762195.9365703907,2456557.9759530765,62500.0,dense_urban
9066,6_52,6,52,762210.7399605755,2456561.8755167406,62500.0,dense_urban
9067,6_52,6,52,762284.1544378904,2456589.3051686715,62500.0,dense_urban
9068,6_52,6,52,762288.6964606533,2456612.1283014007,62500.0,dense_urban
9069,12_34,12,34,763872.5278638797,2452063.5965815578,62500.0,dense_urban
9070,12_34,12,34,763874.8872470865,2452066.2295177174,62500.0,dense_urban
9071,12_34,12,34,763876.6502512906,2452068.1453894093,62500.0,dense_urban
9072,12_34,12,34,763880.4924500152,2452072.626976906,62500.0,dense_urban
9073,10_17,10,17,763266.1792168204,2447930.3368127993,62500.0,dense_urban
9074,10_17,10,17,763271.453990191,2447935.3624199405,62500.0,dense_urban
9075,10_17,10,17,763272.8888781072,2447923.484965105,62500.0,dense_urban
9076,10_17,10,17,763275.3969757329,2447945.39390839,62500.0,dense_urban
9077,3_51,3,51,761678.368984061,2456390.2830726085,62500.0,dense_urban
9078,3_51,3,51,761681.3500098658,2456391.907643941,62500.0,dense_urban
9079,3_51,3,51,761684.4946445456,2456393.516452929,62500.0,dense_urban
9080,4_51,4,51,761690.4375613896,2456396.5823789937,62500.0,dense_urban
9081,5_52,5,52,762110.9140213028,2456730.6538834306,62500.0,dense_urban
9082,5_52,5,52,762097.4590179323,2456723.429727775,62500.0,dense_urban
